ACC X (m/s2),ACC Y (m/s2),ACC Z (m/s2),GRAV X (m/s2),GRAV Y (m/s2),GRAV Z (m/s2),LIN ACC X (m/s2),LIN ACC Y (m/s2),LIN ACC Z (m/s2),GYRO X (rad/s),GYRO Y (rad/s),GYRO Z (rad/s),LIGHT (lux),MAG FIELD X (T),MAG FIELD Y (T),MAG FIELD Z (T),ORIENT Z (deg),ORIENT X (deg),ORIENT Y (deg),PROXIMITY (m),SOUND LEVEL (dB),LOC LAT ,LOC LON,LOC ALT (m),LOC SPEED (Km/h),LOC ACCURACY (m),LOC ORIENT (deg),SAT IN RANGE,TIME (ms),YYYY-MO-DD HH-MI-SS_SSS
-0.0369,8.644,-1.5349,-0.1268,9.6513,-1.7339,0.0164,-0.0127,-0.0166,-6.00E-04,-0.0218,0.0039,0,29.22,-61.36,-148.74,165.86,-79.8,176.09,0,43.493,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1228013,2018-11-08 18:19:22:261
-0.0891,8.6525,-1.4691,-0.0748,9.6538,-1.723,0.0892,0.007,0.0721,0.0196,-0.0078,-0.0145,0,28.89,-60.05,-147.37,166.24,-79.81,176.64,0,48.139,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1230012,2018-11-08 18:19:24:260
-0.0683,8.62,-1.5301,-0.1642,9.6543,-1.7141,-0.0382,0.0536,-0.0645,0.0148,0.0841,-0.0086,0,30.75,-61.34,-131.31,162.34,-79.89,174.53,0,56.926,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1232013,2018-11-08 18:19:26:261
-0.0909,8.6701,-1.5956,-0.1749,9.6409,-1.7869,0.0279,0.0116,0.0045,-0.0105,0.0416,0.0079,0,28.38,-62.96,-126.76,163.18,-79.45,174.41,0,49.547,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1234012,2018-11-08 18:19:28:260
-0.4648,8.5121,-1.7693,-0.1494,9.5988,-2.0027,-0.0021,0.0407,0.0223,-0.0261,-0.2504,-0.0307,0,19.5,-62.79,-157.76,172.39,-77.67,179.14,0,48.998,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1236013,2018-11-08 18:19:30:261
-0.372,8.7786,-0.3073,0.2309,9.7703,-0.8119,-0.3544,-0.0641,0.2001,0.1992,-0.296,-0.0382,0,-1.52,-46.42,-198.37,218.13,-87.23,-142.08,0,52.2,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1238012,2018-11-08 18:19:32:260
-0.7299,10.2896,-1.2482,-0.5028,9.7912,-0.2224,0.4424,-1.6187,0.3626,-0.6917,0.3346,-0.0394,0,9.28,-48.83,-170.89,111.68,-86.79,113.87,0,51.865,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1240012,2018-11-08 18:19:34:260
0.2412,8.7218,1.2493,0.2248,9.7314,1.1912,-0.0371,-0.0778,0.2869,-0.0241,-0.0997,0.0383,0,0.26,-12.32,-213.4,349.16,-82.9,-10.69,0,49.511,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1242013,2018-11-08 18:19:36:261
0.1905,8.849,1.1725,0.2367,9.7097,1.3553,0.0034,0.0775,0.0232,-0.0128,-4.00E-04,0.002,0,1.54,-7.97,-173.01,350.46,-82.44,-8.74,0,52.617,48.161247,11.567165,574,28.08,67.536,90.3,0 / 16,1244012,2018-11-08 18:19:38:260
0.7201,8.746,0.8502,0.2706,9.7249,1.2342,0.0103,0.1185,-0.1772,-0.005,-0.038,-0.0483,0,-330.78,-5.79,-19.45,70.12,-82.45,-16.89,0,53.073,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1246013,2018-11-08 18:19:40:261
0.3987,8.701,0.9805,0.3922,9.7366,1.102,-0.016,-0.0704,-0.0029,-0.0287,0.0559,-0.037,0,-75.57,-76.7,-86.92,23.52,-83.15,-19.59,0,54.404,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1248012,2018-11-08 18:19:42:260
0.5078,8.621,1.1389,0.4227,9.7182,1.2445,0.0747,-0.0101,0.0354,-0.0114,0.0605,2.00E-04,0,-42.31,-108.02,-73.54,13.15,-82.3,-18.76,0,54.649,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1250013,2018-11-08 18:19:44:261
0.4847,8.7727,1.2746,0.4328,9.6885,1.4545,0.0253,0.0541,0.0085,-5.00E-04,7.00E-04,0.0096,0,-28.67,-111,-81.51,7.4,-80.85,-13.67,0,56.711,48.161247,11.567165,574,28.08,67.536,90.3,0 / 16,1252013,2018-11-08 18:19:46:261
0.533,8.5823,1.7428,0.5186,9.6333,1.7607,0.0025,0.0338,0.0098,0.0267,-0.0065,-0.0192,0,-32.82,-116.02,-88.47,4.81,-79.23,-16.94,0,52.888,48.161247,11.567165,574,28.08,67.536,90.3,0 / 16,1254012,2018-11-08 18:19:48:260
0.2946,9.0893,1.0961,0.4229,9.7083,1.3192,-0.0416,0.1631,4.00E-04,0.0483,-0.1077,-0.0368,0,-28.1,-111.96,-93,358.77,-81.88,-17.77,0,52.421,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1256013,2018-11-08 18:19:50:261
0.5702,8.8161,0.9953,0.5261,9.7332,1.0765,0.1418,-0.1409,-0.0115,0.0147,0.061,-0.0295,0,15.16,-89.67,-89.01,319.63,-82.98,-26.05,0,53.718,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1258013,2018-11-08 18:19:52:261
0.0846,9.506,2.1246,0.1843,9.7421,1.108,0.0881,0.0051,-0.2397,0.1479,0.2108,0.0073,0,21.98,-67.79,-85.55,344.1,-85.5,-0.56,0,54.747,48.161247,11.567165,574,28.08,67.536,90.3,0 / 16,1260012,2018-11-08 18:19:54:260
0.4621,8.9244,1.1419,0.3952,9.7262,1.1898,0.0919,0.0396,-0.013,6.00E-04,-0.0344,-0.0162,0,23.78,-61.91,-82.97,324.42,-82.42,-16.05,0,51.67,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1262013,2018-11-08 18:19:56:261
0.4632,8.8618,1.2423,0.3453,9.7105,1.3259,-0.032,-9.00E-04,0.0215,0.0295,-0.0116,-0.032,0,22.84,-66.51,-78.26,324.9,-81.97,-14.6,0,53.048,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1264012,2018-11-08 18:19:58:260
1.0425,8.5738,1.3743,1.1029,9.6383,1.4344,0.1714,0.0045,0.0866,-0.0262,0.1684,-0.0467,0,22.77,-69.51,-79.24,297.7,-79.37,-37.56,0,53.523,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1266012,2018-11-08 18:20:00:260
1.1311,8.53,1.3156,1.0772,9.6391,1.4485,0.2057,0.083,0.0851,0.0122,0.0434,-0.0106,0,32.77,-62.25,-86.32,294.86,-79.41,-37.23,0,51.983,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1268013,2018-11-08 18:20:02:261
0.9982,8.7622,1.4494,0.8902,9.6475,1.5177,-0.1214,-0.0084,-0.0159,0.018,-0.0698,-0.0463,0,23.9,-85.65,-73.79,298.55,-78.89,-32.08,0,50.331,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1270012,2018-11-08 18:20:04:260
0.6545,8.7333,1.2913,0.6995,9.6812,1.3983,0.0213,0.0451,-0.0046,0,0.007,0.0031,0,21.9,-97.29,-69.52,305.68,-80.83,-26.58,0,47.957,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1272012,2018-11-08 18:20:06:260
0.4507,8.6365,1.2007,0.5937,9.6793,1.4594,0.0054,0.003,-0.0217,0.0091,0.0439,0.0089,0,24.69,-91.74,-67.33,307.53,-80.76,-22.14,0,50.638,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1274013,2018-11-08 18:20:08:261
0.3,8.7669,1.2578,0.3825,9.6802,1.5224,-0.0707,0.0237,-0.086,0.0195,-0.0193,-0.015,0,22.14,-100.17,-62.52,315.55,-80.31,-14.54,0,46.411,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1276012,2018-11-08 18:20:10:260
0.2875,8.711,1.4334,0.3979,9.6626,1.6269,0.1034,0.0301,0.0507,-0.0055,0.0729,0.0198,0,24.59,-110.99,-60.33,313.42,-80.65,-11.87,0,49.957,48.161247,11.567165,574,28.08,67.536,90.3,0 / 16,1278013,2018-11-08 18:20:12:261
0.8083,8.7435,1.3287,0.7529,9.6844,1.3479,0.1084,-0.0362,0.0501,-0.0475,0.0645,0.0283,0,21.08,-107.06,-60.75,298.07,-80.94,-29.18,0,49.801,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1280012,2018-11-08 18:20:14:260
1.0201,8.7515,1.0774,0.8819,9.6616,1.4302,0.4026,-0.0178,-0.0516,0.0083,-0.1367,0.0264,0,15.23,-104.7,-68.57,303.25,-80.13,-31.66,0,50.774,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1282012,2018-11-08 18:20:16:260
1.717,8.6106,1.3267,1.723,9.5423,1.4647,0.0611,0.0479,0.0106,0.0112,0.0258,0.0035,0,17.82,-104.5,-72.89,278.91,-76.87,-48.24,0,43.773,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1284013,2018-11-08 18:20:18:261
-0.3415,8.7299,1.2402,0.8185,9.6441,1.5787,-0.4101,0.0295,-0.2148,0.001,-0.0219,0.0501,0,21.23,-97.57,-76.28,310.3,-79.75,-23.99,0,61.264,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1286013,2018-11-08 18:20:20:261
0.5347,8.704,1.362,0.5664,9.6856,1.4277,-0.0382,0.0302,0.0376,0.0111,-0.0304,-0.0094,0,19.98,-98.44,-75.14,314.98,-80.99,-21.64,0,50.07,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1288012,2018-11-08 18:20:22:260
0.4122,8.7466,1.3203,0.4259,9.6871,1.4658,0.0638,-0.0287,0.0388,-0.0046,-0.0168,-0.005,0,19.98,-97.05,-77.69,322.49,-81.05,-16.2,0,52.292,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1290013,2018-11-08 18:20:24:261
0.484,8.723,1.4817,0.5096,9.6691,1.5552,0.0561,-0.012,6.00E-04,-0.0159,-0.0171,-0.0038,0,19.02,-99.85,-75.26,321.49,-80.65,-16.38,0,51.728,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1292012,2018-11-08 18:20:26:260
0.4295,8.6986,1.3866,0.4123,9.6799,1.5168,-0.0039,-0.0304,0.0065,0.0205,-0.0356,-0.0189,0,20.35,-97.47,-80.34,322.49,-80.32,-16.13,0,50.574,48.161247,11.567165,574,28.08,67.536,90.3,0 / 16,1294012,2018-11-08 18:20:28:260
0.4236,8.7337,1.3266,0.4384,9.6907,1.438,0.0078,-0.0052,0.025,0.0075,0.0157,-0.0118,0,19.93,-98.28,-76.82,321.35,-81.18,-16.95,0,52.714,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1296012,2018-11-08 18:20:30:260
0.3138,8.684,1.3481,0.4005,9.6845,1.4904,0.0449,0.0235,0.0388,0.0035,-0.1136,-0.0182,0,19.81,-96.82,-72.63,322.15,-80.95,-15.04,0,46.49,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1298012,2018-11-08 18:20:32:260
0.4189,8.719,1.1886,0.5373,9.6887,1.4178,0.0136,-0.0095,-0.1545,-0.0059,0.095,0.0123,0,19.48,-96.47,-73.55,316.24,-80.67,-20.83,0,44.923,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1300012,2018-11-08 18:20:34:260
0.7809,8.4666,0.4668,-0.0229,9.8066,0.0227,2.5819,-0.7341,-0.9416,0.8964,-0.5091,-0.2006,0,22.2,-89.36,-65.5,321.33,-83.49,-14.51,0,50.467,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1302013,2018-11-08 18:20:36:261
0.9257,8.7336,1.0736,0.5432,9.7308,1.0891,0.0834,-0.0368,0.0158,-0.001,-0.0059,-0.0153,0,19.28,-94.58,-76.67,313.16,-82.87,-26.51,0,45.222,48.161247,11.567165,574,28.08,67.536,90.3,0 / 16,1304012,2018-11-08 18:20:38:260
0.1407,8.7205,0.9479,0.3794,9.742,1.0587,0.0373,-0.0159,0.0652,0.0214,-0.0233,-0.0197,0,20.54,-92.96,-78.51,319.74,-83.15,-20.13,0,44.718,48.161247,11.567165,574,28.08,67.536,90.3,0 / 16,1306013,2018-11-08 18:20:40:261
0.6416,8.7614,0.7878,0.5393,9.7542,0.8578,0.178,-0.0086,0.0168,-0.0209,0.0082,0.0037,0,19.29,-92.59,-74.01,308,-84.43,-32.11,0,48.113,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1308012,2018-11-08 18:20:42:260
0.5037,8.7306,1.1138,0.5328,9.7153,1.2242,0.0145,-0.0078,0.0287,0.0035,-0.006,-0.0139,0,19.79,-91.18,-77.34,314.12,-82.27,-24.69,0,45.51,48.161247,11.567165,574,28.08,67.536,90.3,0 / 16,1310012,2018-11-08 18:20:44:260
0.4597,8.7549,1.0935,0.5242,9.7166,1.2182,-0.0234,-0.0012,0.0122,-0.0044,0.0246,-0.0058,0,20.39,-90.68,-78.77,316.22,-82.23,-23.28,0,48.878,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1312013,2018-11-08 18:20:46:261
0.4634,8.7318,1.2271,0.5158,9.7166,1.2214,0.0464,0.0155,0.0166,-0.0141,-0.078,-0.011,0,19.14,-98.47,-72.86,319.05,-83.24,-20.39,0,48.317,48.161247,11.567165,574,28.08,67.536,90.3,0 / 16,1314013,2018-11-08 18:20:48:261
0.4996,8.7001,1.1922,0.3911,9.7256,1.1956,0.0514,-0.0117,0.0444,-0.0603,0.0957,0.0434,0,21.72,-94.78,-83.35,321.93,-83.23,-18.4,0,50.995,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1316013,2018-11-08 18:20:50:261
0.4969,8.745,1.072,0.5181,9.7236,1.1635,0.0533,7.00E-04,-0.0132,0.0071,0.0119,0.0018,0,20.89,-97.01,-84.31,317.73,-82.45,-22.28,0,55.141,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1318012,2018-11-08 18:20:52:260
0.4918,8.7472,0.9446,0.5344,9.734,1.0649,0.0135,-0.0272,-0.05,-3.00E-04,0.0023,0.0111,0,21.46,-94.7,-89.19,314.7,-83.02,-26.65,0,48.373,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1320013,2018-11-08 18:20:54:261
0.8366,8.7134,0.499,0.676,9.7475,0.836,0.2866,0.0248,-0.2453,0.0092,-0.0233,0.0184,0,-15.57,-163.67,-51.2,340.78,-83.61,-30.07,0,49.062,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1322012,2018-11-08 18:20:56:260
-0.0066,8.8081,0.7463,0.1984,9.7631,0.902,-0.1017,-0.0028,-0.0132,-0.0115,0.0293,0.0444,0,-39.64,-200.53,-23.45,66.59,-84.67,-15.5,0,47.711,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1324013,2018-11-08 18:20:58:261
0.0905,8.6859,0.9448,0.2029,9.7613,0.9199,0.2057,0.1132,-0.0719,0.023,-0.1079,-0.0436,0,-30.44,-199.15,-30.03,52.53,-83.98,-15.67,0,50.514,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1326012,2018-11-08 18:21:00:260
-0.1759,8.7908,0.6219,-0.1287,9.7816,0.6879,-0.0452,0.0402,-0.0991,-0.0293,0.0616,0.0289,0,-95.1,-43.22,-194.8,37.13,-85.91,10.59,0,45.329,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1328012,2018-11-08 18:21:02:260
0.2913,8.7988,0.7287,0.1759,9.7708,0.8196,0.1212,-0.0478,0.0228,-0.0096,-0.0058,0.0341,0,-63.19,-396.77,23.74,128.98,-85.4,-3.37,0,45.533,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1330012,2018-11-08 18:21:04:260
0.1203,8.8208,0.6395,0.3254,9.7741,0.7286,-0.1145,-0.0914,0.0497,-0.016,0.007,-0.05,0,-124.29,-404.39,79.17,104.8,-84.77,-31.72,0,52.225,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1332013,2018-11-08 18:21:06:261
0.3711,8.6629,0.7729,0.3152,9.7607,0.8942,-0.1428,0.0255,0.0833,0.0071,0.033,-0.0317,0,-162.54,-105.58,-92.09,33.84,-84.17,-28.69,0,53.685,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1334012,2018-11-08 18:21:08:260
0.6224,8.6371,1.048,0.5964,9.7313,1.0562,0.1138,0.0026,0.1278,0.0073,0.0288,0.0233,0,-43.13,-134.75,-80.96,358.16,-82.9,-29.45,0,53.441,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1336013,2018-11-08 18:21:10:261
0.6886,8.7949,0.7482,0.7299,9.7469,0.7973,0.069,0.017,0.0438,0.0323,0.003,0.0022,0,-33.62,-124.64,-86.3,339.32,-83.1,-38.83,0,52.643,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1338013,2018-11-08 18:21:12:261
0.8687,8.623,0.4057,0.5248,9.7862,0.3549,0.8062,-0.234,0.2498,0.2029,0.0221,-0.0702,0,-28.22,-119.34,-91.18,333.51,-85.29,-40.89,0,55.414,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1340012,2018-11-08 18:21:14:260
0.7266,8.8223,0.5457,0.4294,9.7885,0.4144,0.0784,0.0942,0.2485,-0.0207,0.1585,0.0071,0,-25.51,-115.1,-92.5,313.59,-87.01,-59.41,0,52.645,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1342014,2018-11-08 18:21:16:262
0.8201,8.9955,0.8096,0.5724,9.7583,0.7864,0.0651,-0.001,0.0558,0.0173,0.0122,0.0277,0,5.45,-92.36,-80.68,315.77,-84.31,-36.05,0,56.558,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1344012,2018-11-08 18:21:18:260
0.3747,8.9078,0.6264,0.5691,9.7616,0.7462,-0.0331,-0.0582,0.0252,0.0055,-0.0625,-0.0226,0,17.98,-82.95,-66.46,301.71,-83.96,-36.64,0,54.703,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1346013,2018-11-08 18:21:20:261
0.517,9.0059,0.9459,0.4478,9.7314,1.1268,0.1617,0.2243,-0.0619,-0.0224,0.0275,-0.0353,0,14.61,-84.39,-64.52,313.15,-83.16,-27.34,0,54.876,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1348012,2018-11-08 18:21:22:260
0.4311,8.6824,0.9435,0.4026,9.7352,1.1114,0.0605,0.1837,-0.1075,-0.0519,0.1273,0.0107,0,15.55,-83.07,-66.1,323.81,-83.11,-17.39,0,56.139,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1350013,2018-11-08 18:21:24:261
0.5062,8.7488,0.8207,0.4182,9.7394,1.0672,0.0753,-0.0042,-0.1062,-0.0242,-0.041,-0.0096,0,14.53,-82.44,-64.53,320.11,-83.29,-21.4,0,55.753,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1352012,2018-11-08 18:21:26:260
0.3484,8.9964,1.0019,0.3644,9.7265,1.1972,0.1776,0.1014,-0.0511,0.0165,-0.1423,-0.064,0,17.08,-90,-67.95,320.51,-82.28,-18.87,0,52.569,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1354012,2018-11-08 18:21:28:260
0.4782,8.6739,1.2967,0.3718,9.7038,1.3668,0.1991,0.0789,0.09,0.0175,-0.0303,-0.0027,0,17.44,-90.34,-71.18,325.32,-81.49,-14.94,0,55.955,48.161247,11.567165,574,28.08,67.536,90.3,0 / 21,1356013,2018-11-08 18:21:30:261
0.4859,8.7407,0.8945,0.5635,9.7293,1.0928,-0.2057,-0.1686,0.0731,0.0287,-0.1413,-0.0163,0,18.11,-91.35,-73.17,312.13,-82.69,-27.2,0,51.676,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1358012,2018-11-08 18:21:32:260
0.3505,8.4312,1.1143,0.5729,9.7202,1.1659,-0.1178,-0.1407,0.0814,-0.0098,0.0238,0.012,0,16.68,-89.24,-68.81,312.7,-82.39,-26.17,0,53.478,48.161247,11.567165,574,28.08,67.536,90.3,0 / 21,1360012,2018-11-08 18:21:34:260
0.581,8.5608,0.5571,0.7181,9.7669,0.5114,-0.0357,-0.0813,0.0899,0.0194,-0.0653,-0.0061,0,16.39,-95.06,-66.96,287.87,-84.93,-51.95,0,45.021,48.161247,11.567165,574,28.08,67.536,90.3,0 / 21,1362012,2018-11-08 18:21:36:260
1.0565,8.5259,0.9608,0.9571,9.7457,0.5256,0.3985,0.0373,0.3596,-0.1798,0.2326,0.0752,0,21.56,-92.7,-64.64,238.69,-85.1,-97.02,0,50.044,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1364013,2018-11-08 18:21:38:261
1.0107,8.6066,1.0188,1.0563,9.6945,1.0347,-0.0092,-0.003,0.0374,0.0187,-0.0042,0.0033,0,12.11,-63.41,-94.01,302.9,-81.01,-44.45,0,50.797,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1366012,2018-11-08 18:21:40:260
0.775,8.7871,0.6653,0.9364,9.7349,0.725,-0.0728,0.0105,-0.0241,-0.0304,0.0125,-0.001,0,30.64,-68.21,-100.73,286.26,-83.06,-52.25,0,47.995,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1368013,2018-11-08 18:21:42:261
0.7436,8.679,0.9333,0.9192,9.6952,1.1528,-0.1514,-0.0145,-0.1677,0.019,-0.0556,0.0141,0,29.74,-70.18,-104.07,304.8,-81.43,-34.24,0,44.369,48.161247,11.567165,574,28.08,67.536,90.3,0 / 21,1370012,2018-11-08 18:21:44:260
0.7561,8.7619,0.8647,0.8538,9.7182,0.9994,0.0025,-0.0026,-0.0317,0.0073,-0.0084,-0.0063,0,31.21,-76.11,-96.51,296.67,-82,-40.02,0,49.284,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1372013,2018-11-08 18:21:46:261
0.8817,8.7721,0.9364,0.8803,9.7105,1.0499,-0.0757,-0.0021,-0.0026,0.0052,-0.0131,-0.0199,0,24.38,-81.3,-86.05,294.76,-81.38,-42.23,0,48.883,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1374013,2018-11-08 18:21:48:261
0.7124,8.7064,0.9177,0.8065,9.7157,1.0608,-0.0225,0.001,-0.0079,0.0095,-0.0179,-0.0068,0,22.22,-77.86,-88.63,303.03,-82.19,-37.25,0,48.547,48.161247,11.567165,574,28.08,67.536,90.3,0 / 22,1376012,2018-11-08 18:21:50:260
0.7097,8.7837,0.8461,0.7452,9.7296,0.9747,-0.0015,0.003,-0.0099,-0.0042,0.0323,0.026,0,22.04,-84.08,-81.49,301.64,-82.66,-36.67,0,50.934,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1378012,2018-11-08 18:21:52:260
1.2288,8.775,1.1264,1.4363,9.6247,1.2135,-0.063,0.0289,0.0144,0.0178,0.0334,-0.045,0,10.34,-101.67,-47.78,270.73,-78.25,-51.85,0,45.757,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1380012,2018-11-08 18:21:54:260
1.3184,8.633,1.1103,1.5328,9.6086,1.2231,0.1211,0.0689,-0.0064,-0.0321,0.0243,0.0314,0,14.01,-97.36,-58.07,277.84,-79.24,-50.63,0,52.07,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1382012,2018-11-08 18:21:56:260
-0.2276,8.8027,0.6864,0.4301,9.7411,1.0471,-0.4597,-0.0552,-0.0912,-0.0022,0.0156,0.0591,0,22.65,-80.78,-84.38,318.04,-83.37,-22.33,0,48.773,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1384013,2018-11-08 18:21:58:261
0.4535,8.7351,1.0393,0.5301,9.7301,1.1021,0.031,-0.0079,0.0604,0.023,0.0273,6.00E-04,0,22.33,-76.38,-91.63,315.78,-82.79,-26.5,0,57.754,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1386012,2018-11-08 18:22:00:260
0.5462,8.6883,1.3001,0.4159,9.6966,1.405,0.2511,-0.0241,0.0145,0.0319,0.0601,0.0229,0,20.85,-75.15,-91.29,329.84,-81.06,-13.26,0,58.208,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1388012,2018-11-08 18:22:02:260
0.5076,8.6585,1.2954,0.4061,9.6948,1.4197,-0.3619,-0.003,0.1638,-0.0044,-0.0681,0.0038,0,21.78,-75.18,-88.3,328.27,-81.73,-13.83,0,51.711,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1390012,2018-11-08 18:22:04:260
0.3865,8.781,0.5794,0.6067,9.7691,0.6064,0.0904,0.0145,-0.1586,-0.1797,0.2328,0.0322,0,11.8,-84.58,-56.44,296.08,-84.98,-45.02,0,48.849,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1392012,2018-11-08 18:22:06:260
0.5183,8.5136,-0.0099,0.1659,9.8047,-0.1069,0.4455,-0.2578,-0.2442,-0.2469,-0.0572,0.1344,0,13.66,-81.02,-57.18,148.13,-85.44,158.68,0,50.973,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1394012,2018-11-08 18:22:08:260
0.4534,8.7246,0.7551,0.4691,9.7533,0.9078,0.0173,0.0106,-0.0599,0.0454,-0.1244,-0.0393,0,9.87,-87.19,-57.29,317.48,-82.62,-24.8,0,49.905,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1396012,2018-11-08 18:22:10:260
0.8339,8.7648,1.0908,0.6975,9.7092,1.1896,-0.0424,0.0011,-0.0052,0.0029,-0.0597,-0.028,0,10.84,-87.37,-59,309.08,-81.64,-30.58,0,53.23,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1398012,2018-11-08 18:22:12:260
0.5475,8.7409,1.0251,0.5841,9.7166,1.1899,0.0161,-0.0033,-0.0192,0.0273,-0.0051,5.00E-04,0,10.37,-86.75,-58.67,316.11,-82.23,-26.14,0,51.036,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1400012,2018-11-08 18:22:14:260
0.5433,8.7391,0.9599,0.611,9.7276,1.0824,0.0176,-0.012,-0.0068,0.0057,-0.0213,-0.0024,0,12.03,-86.04,-59.66,312.82,-82.64,-28.01,0,50.17,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1402013,2018-11-08 18:22:16:261
0.5411,8.7711,0.6994,0.6401,9.7542,0.7852,-0.0144,-0.0068,-0.0064,0.011,-0.0365,-0.0091,0,11.36,-85.57,-56.55,303.2,-83.8,-38,0,46.821,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1404012,2018-11-08 18:22:18:260
0.6355,8.7568,0.7592,0.6414,9.7488,0.8486,0.0018,-0.014,0.0066,-0.0028,0.0087,-0.0086,0,9.89,-87.27,-53.45,301.99,-83.82,-38.66,0,47.153,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1406012,2018-11-08 18:22:20:260
0.5521,8.7539,0.7382,0.608,9.7529,0.8255,0.0062,-1.00E-04,0.013,0.0026,-0.0049,-0.0035,0,12.93,-85.28,-60.15,304.37,-84,-36.37,0,46.557,48.161247,11.567165,574,28.08,67.536,90.3,0 / 18,1408012,2018-11-08 18:22:22:260
0.5448,8.7604,0.7496,0.6212,9.7516,0.8306,0.0208,0.0034,6.00E-04,0.0042,-0.0081,-0.0104,0,14.56,-84.59,-63.83,303.54,-83.81,-36.41,0,61.912,48.161247,11.567165,574,28.08,67.536,90.3,0 / 17,1410013,2018-11-08 18:22:24:261
