ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.4216,0.6754,-7.0296,-6.5869,0.6539,-7.2357,-0.0138,0.0477,-0.0014,0.0046,-0.0116,5.00E-04,0,-3.5,-15.4,65.78,255.88,-3.8,137.77,0,50.691,48.15391,11.564324,,NaN,,1000,,0 / 22,1123600,2018-11-12 17:46:31:138
-6.3335,0.7132,-7.067,-6.5605,0.7175,-7.2536,0.0415,0.0198,-0.0239,0.0012,0.0081,-0.0034,0,-11.85,-9.07,65.6,263.55,-4.16,137.7,0,46.271,48.15391,11.564324,,NaN,,1000,,0 / 22,1124600,2018-11-12 17:46:32:138
-6.3163,0.7342,-7.0146,-6.5494,0.7567,-7.2597,0.0223,7.00E-04,0.0228,0.0046,-0.0014,-0.0013,0,-16.75,-6.22,71.04,267.34,-4.42,137.99,0,46.106,48.15391,11.564324,,NaN,,1000,,0 / 22,1125601,2018-11-12 17:46:33:139
-6.3299,0.7891,-7.0867,-6.5198,0.7879,-7.283,0.0019,0.0279,-0.0249,-6.00E-04,0.0082,-0.0032,0,-9.3,-12.61,73,260.68,-4.58,138.08,0,39.174,48.15391,11.564324,,NaN,,1000,,0 / 22,1126600,2018-11-12 17:46:34:138
-6.2797,0.8232,-7.0468,-6.4849,0.8145,-7.3112,0.0026,0.037,0.0337,0.006,0.0019,-0.0023,0,10.13,-25.23,66.56,241.34,-4.74,138.4,0,41.408,48.15391,11.564324,,NaN,,1000,,0 / 22,1127599,2018-11-12 17:46:35:137
-6.337,0.7296,-7.0858,-6.511,0.7538,-7.2944,-0.0313,0.0045,-0.0127,0.004,-8.00E-04,-3.00E-04,0,12.29,-25.23,61.01,236.66,-4.41,138.29,0,45.658,48.15391,11.564324,,NaN,,1000,,0 / 22,1128600,2018-11-12 17:46:36:138
-6.244,0.728,-7.1189,-6.4567,0.7689,-7.341,0.014,-0.0293,-0.0051,-0.0054,0.0144,-0.0049,0,4.75,-19.53,62.78,247.21,-4.49,138.45,0,45.288,48.15391,11.564324,,NaN,,1000,,0 / 22,1129600,2018-11-12 17:46:37:138
-6.2769,0.749,-7.1746,-6.4441,0.7931,-7.3495,-0.0193,-0.0167,-0.0445,-0.0046,0.0159,-0.0043,0,6.02,-17.64,59.66,248.33,-4.65,138.61,0,45.978,48.15391,11.564324,,NaN,,1000,,0 / 22,1130600,2018-11-12 17:46:38:138
-6.1902,0.8343,-7.129,-6.4087,0.827,-7.3767,0.0159,0.0241,7.00E-04,-0.0034,0.0014,-0.0035,0,11.76,-25.84,56.22,231.87,-4.78,139,0,43.987,48.15391,11.564324,,NaN,,1000,,0 / 22,1131599,2018-11-12 17:46:39:137
-6.1945,0.7894,-7.1525,-6.4042,0.8403,-7.3791,0.0163,0.0083,-0.0065,-0.0046,0.0036,-0.0037,0,-5.26,-12.95,68.16,259.64,-4.91,138.97,0,44.175,48.15391,11.564324,,NaN,,1000,,0 / 22,1132599,2018-11-12 17:46:40:137
-6.4184,0.7238,-7.1337,-6.5152,0.6934,-7.2967,-0.0791,0.0648,-0.0581,0.0083,-0.026,0.0132,0,-2.73,-13.99,65.4,256.8,-4.05,138.24,0,44.139,48.15391,11.564324,,NaN,,1000,,0 / 22,1133600,2018-11-12 17:46:41:138
-6.663,0.3654,-6.8347,-6.7985,0.3491,-7.0589,-0.0446,0.0236,0.0074,-0.0164,0.0139,-0.0067,0,-14.33,-4.5,72.16,266.73,-2.13,136.36,0,43.895,48.15391,11.564324,,NaN,,1000,,0 / 22,1134600,2018-11-12 17:46:42:138
-6.6378,0.2455,-6.9429,-6.7807,0.2935,-7.0786,-0.037,-0.0888,-0.0289,0.018,4.00E-04,-0.001,0,-14.47,-3.87,75.38,267.69,-1.93,136.12,0,49.442,48.15391,11.564324,,NaN,,1000,,0 / 20,1135600,2018-11-12 17:46:43:138
-6.7912,0.1057,-6.7954,-6.9282,0.1636,-6.9386,-0.0669,-0.0324,-0.0226,0.001,-0.0144,-0.0026,0,-15.3,-2.02,75.26,268.92,-1.08,135.22,0,39.4,48.15391,11.564324,,NaN,,1000,,0 / 22,1136599,2018-11-12 17:46:44:137
-6.3286,0.7339,-7.0285,-6.7186,0.4431,-7.1299,0.1921,0.2617,-0.0883,-0.0143,0.0248,-0.0013,0,-5.29,-11.01,66.37,259.09,-1.89,135.93,0,48.528,48.15391,11.564324,,NaN,,1000,,0 / 21,1137599,2018-11-12 17:46:45:137
-6.0514,1.0401,-7.1109,-6.3576,0.9879,-7.401,0.071,0.112,-0.0637,0.0095,0.0072,0.0039,0,14.04,-29.1,48.88,221.38,-5.59,139.14,0,56.041,48.15391,11.564324,,NaN,,1000,,0 / 22,1138600,2018-11-12 17:46:46:138
-5.9812,1.3989,-7.1958,-6.1892,1.3364,-7.4885,-0.0042,0.0843,-0.0235,0.0777,0.0651,0.0444,0,23.67,-37.81,41.83,196.45,-8.04,139.35,0,57.264,48.15391,11.564324,,NaN,,1000,,0 / 22,1139599,2018-11-12 17:46:47:137
-5.8826,1.2809,-7.239,-6.1224,1.3318,-7.5441,-0.0062,0.0036,0.0139,-0.0057,-0.0024,-0.0041,0,20.67,-35.07,44.6,203.07,-7.78,141.01,0,49.751,48.15391,11.564324,,NaN,,1000,,0 / 22,1140600,2018-11-12 17:46:48:138
-5.8891,1.3168,-7.2465,-6.1116,1.35,-7.5496,-0.0048,0.0128,0.0146,-0.0027,-0.0034,-0.0044,0,16.07,-31.37,49.51,218.42,-7.91,141.02,0,50.756,48.15391,11.564324,,NaN,,1000,,0 / 22,1141601,2018-11-12 17:46:49:139
-5.8145,1.2725,-7.2706,-6.0874,1.3383,-7.5712,0.0014,-0.002,-0.008,-0.0029,0.002,-0.0042,0,12.16,-28.45,53.25,228.61,-7.87,141.17,0,42.189,48.15391,11.564324,,NaN,,1000,,0 / 22,1142600,2018-11-12 17:46:50:138
-5.8563,1.3132,-7.2326,-6.0987,1.3556,-7.559,0.0013,0.0028,-0.0181,-0.0036,0.0078,-0.0051,0,11.93,-28.68,51.13,225.7,-7.94,141.03,0,41.855,48.15391,11.564324,,NaN,,1000,,0 / 22,1143600,2018-11-12 17:46:51:138
-5.9303,1.3271,-7.2896,-6.1068,1.3461,-7.5542,-0.0197,-0.0021,0.0084,-0.0048,-0.0037,-0.0047,0,11.36,-28.9,49.77,225.41,-7.86,141.17,0,41.902,48.15391,11.564324,,NaN,,1000,,0 / 22,1144600,2018-11-12 17:46:52:138
-5.8563,1.3095,-7.2597,-6.095,1.3414,-7.5645,0.0192,0.0085,-0.0292,0.0028,0.0041,0.0028,0,10.99,-28.59,49.31,224.61,-7.84,141.01,0,40.977,48.15391,11.564324,,NaN,,1000,,0 / 22,1145600,2018-11-12 17:46:53:138
-5.8533,1.3027,-7.2849,-6.0938,1.3402,-7.5657,0.0126,0.008,-0.0143,-5.00E-04,-5.00E-04,-9.00E-04,0,10.09,-28.12,48.7,226.7,-7.87,141.11,0,41.879,48.15391,11.564324,,NaN,,1000,,0 / 22,1146600,2018-11-12 17:46:54:138
-5.892,1.2823,-7.256,-6.1058,1.338,-7.5564,0.0116,-0.0037,-0.014,-3.00E-04,0.0039,-0.0011,0,10.87,-29.29,45.95,221.72,-7.86,140.98,0,35.677,48.15391,11.564324,,NaN,,1000,,0 / 22,1147600,2018-11-12 17:46:55:138
-5.8536,1.3092,-7.2302,-6.1145,1.3678,-7.544,0.011,-0.003,0.0031,-0.0018,0,0.0016,0,12.25,-30.29,44.62,218.62,-7.97,140.95,0,36.362,48.15391,11.564324,,NaN,,1000,,0 / 22,1148600,2018-11-12 17:46:56:138
-5.8272,1.2878,-7.2757,-6.1026,1.3679,-7.5536,0.0194,-0.0207,-0.0046,0.0028,0.0045,-8.00E-04,0,16.62,-33.26,41.55,206.44,-8.06,140.99,0,52.281,48.15391,11.564324,,NaN,,1000,,0 / 22,1149600,2018-11-12 17:46:57:138
-5.8605,1.3267,-7.252,-6.1032,1.3776,-7.5514,0.02,0.0059,-0.0251,-0.0023,0.0013,2.00E-04,0,17.05,-33.77,40.56,204.45,-8.04,140.99,0,41.223,48.15391,11.564324,,NaN,,1000,,0 / 22,1150601,2018-11-12 17:46:58:139
-5.8389,1.3098,-7.2135,-6.1122,1.3837,-7.543,0.0104,-0.0112,0.0166,0.0012,0.0042,3.00E-04,0,15.69,-32.99,39.73,205.43,-8.12,140.96,0,46.746,48.15391,11.564324,,NaN,,1000,,0 / 22,1151600,2018-11-12 17:46:59:138
-5.8218,1.3031,-7.2515,-6.1097,1.3775,-7.5462,0.016,-0.0113,-0.003,-5.00E-04,0.0021,0.0013,0,15.3,-32.62,39.49,205.46,-8.1,141,0,38.893,48.15391,11.564324,,NaN,,1000,,0 / 18,1152600,2018-11-12 17:47:00:138
-5.8314,1.321,-7.2175,-6.1017,1.382,-7.5518,0.0249,-0.0127,-0.0017,7.00E-04,-0.002,0.001,0,11.47,-29.69,42.99,217.62,-8.11,141.01,0,43.903,48.15391,11.564324,,NaN,,1000,,0 / 18,1153599,2018-11-12 17:47:01:137
-5.8766,1.333,-7.2321,-6.1204,1.386,-7.5359,-0.0198,1.00E-04,0.0068,8.00E-04,-0.0021,-3.00E-04,0,8.15,-27.12,45.78,227.36,-8.14,140.96,0,33.241,48.15391,11.564324,,NaN,,1000,,0 / 18,1154599,2018-11-12 17:47:02:137
-5.8476,1.3171,-7.2644,-6.1008,1.3814,-7.5526,0.0127,0.0063,1.00E-04,0.0012,-0.002,0.0012,0,8.62,-27.61,46.09,225.01,-8.08,141.07,0,36.389,48.15391,11.564324,,NaN,,1000,,0 / 18,1155599,2018-11-12 17:47:03:137
-5.879,1.3064,-7.2503,-6.0993,1.3671,-7.5565,0.0051,-0.0166,-0.0182,0.0017,-0.0023,0,0,8.74,-27.49,46.01,226.27,-8.04,141.09,0,41.105,48.15391,11.564324,,NaN,,1000,,0 / 18,1156599,2018-11-12 17:47:04:137
-5.8835,1.3318,-7.264,-6.0975,1.3618,-7.5589,3.00E-04,-0.0059,0.0042,0.0016,4.00E-04,4.00E-04,0,12.28,-29.99,45.51,219.52,-7.99,141.11,0,40.688,48.15391,11.564324,,NaN,,1000,,0 / 18,1157601,2018-11-12 17:47:05:139
-5.892,1.3126,-7.2601,-6.1061,1.3668,-7.551,0.0091,0.0157,0.017,-1.00E-04,-0.0052,0.0022,0,12.83,-30.01,45.65,218.48,-7.97,141.1,0,41.276,48.15391,11.564324,,NaN,,1000,,0 / 18,1158600,2018-11-12 17:47:06:138
-5.8611,1.2854,-7.2778,-6.0904,1.3605,-7.5648,-0.0044,-0.0116,-0.0072,2.00E-04,-0.0059,1.00E-04,0,29.68,-42.95,33.68,176.72,-7.98,141.21,0,42.394,48.15391,11.564324,,NaN,,1000,,0 / 18,1159600,2018-11-12 17:47:07:138
-5.8217,1.3223,-7.2491,-6.0864,1.373,-7.5658,0.0056,0.0017,-0.0045,-6.00E-04,-7.00E-04,2.00E-04,0,30.05,-43.43,31.8,174.83,-8.05,141.16,0,33.371,48.15391,11.564324,,NaN,,1000,,0 / 18,1160600,2018-11-12 17:47:08:138
-5.8308,1.3336,-7.2636,-6.0939,1.3888,-7.5568,0.0231,0.0153,0.0091,7.00E-04,-0.0022,0.0015,0,30.24,-43.93,29.53,173.13,-8.12,141.13,0,39.653,48.15391,11.564324,,NaN,,1000,,0 / 18,1161600,2018-11-12 17:47:09:138
-5.8313,1.3184,-7.264,-6.0896,1.3819,-7.5616,0.0038,0.0064,-0.0124,3.00E-04,-0.0021,7.00E-04,0,32.08,-45.3,28.74,170.07,-8.1,141.18,0,42.257,48.15391,11.564324,,NaN,,1000,,0 / 18,1162600,2018-11-12 17:47:10:138
-5.8266,1.3191,-7.2646,-6.0878,1.3794,-7.5635,0.0037,-4.00E-04,-0.0086,8.00E-04,-0.0018,6.00E-04,0,34.38,-46.46,30.06,168.93,-8.1,141.17,0,33.39,48.15391,11.564324,,NaN,,1000,,0 / 18,1163600,2018-11-12 17:47:11:138
-5.8144,1.3108,-7.2486,-6.089,1.3895,-7.5607,0.0195,-0.0111,0.0013,-0.0058,-0.009,-0.0012,0,35.99,-47.39,30.35,167.02,-8.14,141.16,0,46.335,48.15391,11.564324,,NaN,,1000,,0 / 18,1164600,2018-11-12 17:47:12:138
-5.8114,1.3305,-7.2611,-6.0826,1.3883,-7.5661,0.0053,0.007,-0.0273,0.0016,-0.008,0.0013,0,39.55,-49.85,29.01,163.12,-8.12,141.17,0,51.739,48.15391,11.564324,,NaN,,1000,,0 / 18,1165599,2018-11-12 17:47:13:137
-5.8484,1.3457,-7.2513,-6.0999,1.3929,-7.5513,0.0096,-0.0015,-0.0098,-8.00E-04,-0.0049,0.0016,0,39.98,-50.16,28.34,162.45,-8.18,141.1,0,50.753,48.15391,11.564324,,NaN,,1000,,0 / 18,1166599,2018-11-12 17:47:14:137
-5.8478,1.3474,-7.2514,-6.0944,1.3955,-7.5552,0.0115,-0.0059,-0.0075,3.00E-04,0.0011,0,0,38.2,-49.28,28.25,164.1,-8.19,141.07,0,46.477,48.15391,11.564324,,NaN,,1000,,0 / 18,1167600,2018-11-12 17:47:15:138
-5.852,1.3101,-7.2802,-6.0817,1.3797,-7.5684,-0.0064,-0.012,-0.0044,5.00E-04,-8.00E-04,-6.00E-04,0,37.41,-48.92,27.03,164.25,-8.1,141.21,0,62.267,48.15391,11.564324,,NaN,,1000,,0 / 18,1168600,2018-11-12 17:47:16:138
-5.8432,1.3335,-7.2525,-6.09,1.3796,-7.5617,-0.0025,-0.0013,0.0113,0.0029,-6.00E-04,0.0013,0,36.59,-49.19,24.05,162.09,-8.09,141.17,0,50.292,48.15391,11.564324,,NaN,,1000,,0 / 18,1169600,2018-11-12 17:47:17:138
-5.8633,1.3087,-7.2777,-6.0886,1.3718,-7.5643,0.0078,-0.0108,0.0041,3.00E-04,-0.001,5.00E-04,0,35.21,-48.34,24.3,163.71,-8.06,141.18,0,51.275,48.15391,11.564324,,NaN,,1000,,0 / 18,1170600,2018-11-12 17:47:18:138
-5.8627,1.3289,-7.2987,-6.0859,1.3829,-7.5644,0.0353,0.032,-0.0024,-0.0019,0.0019,0.001,0,32.71,-46.18,26.11,166.72,-8.07,141.15,0,57.354,48.15391,11.564324,,NaN,,1000,,0 / 18,1171600,2018-11-12 17:47:19:138
-5.8388,1.3313,-7.2549,-6.083,1.3922,-7.565,-0.0017,0.002,0.0068,-6.00E-04,-3.00E-04,-5.00E-04,0,29.48,-44.73,26.41,170.83,-8.16,141.2,0,49.309,48.15391,11.564324,,NaN,,1000,,0 / 18,1172600,2018-11-12 17:47:20:138
-5.8715,1.3483,-7.2672,-6.0899,1.3962,-7.5587,-0.013,0.0067,0.0105,0.0034,0.0165,-2.00E-04,0,30.97,-45.21,25.45,167.75,-8.18,141.17,0,45.538,48.15391,11.564324,,NaN,,1000,,0 / 18,1173600,2018-11-12 17:47:21:138
-5.6708,1.4632,-7.3325,-5.984,1.4868,-7.6257,0.0411,0.1078,-0.0243,0.0014,0.0075,0.0096,0,47.14,-52.56,38.29,163.12,-8.45,141.65,0,46.008,48.15391,11.564324,,NaN,,1000,,0 / 18,1174600,2018-11-12 17:47:22:138
-5.8483,1.9,-7.368,-6.1465,1.5307,-7.4865,0.2281,0.3755,-0.2377,0.1105,-0.2178,0.0441,0,74.61,-64.36,54.82,152.13,-9.69,142.1,0,40.21,48.15391,11.564324,,NaN,,1000,,0 / 18,1175600,2018-11-12 17:47:23:138
-5.3889,2.2294,-7.2655,-5.9997,1.8592,-7.5311,0.4689,0.5084,-0.169,0.0481,0.0467,0.0436,0,98.91,-77.49,66.46,148.08,-10.32,140.54,0,42.353,48.15391,11.564324,,NaN,,1000,,0 / 18,1176600,2018-11-12 17:47:24:138
-5.2549,2.3639,-7.3537,-5.5897,2.3382,-7.7109,0.0307,0.0463,-0.0404,-0.0117,-0.0204,-0.0079,0,99.49,-78.37,73.53,142.26,-13.65,144.26,0,55.684,48.15391,11.564324,,NaN,,1000,,0 / 17,1177600,2018-11-12 17:47:25:138
-5.1978,2.3268,-7.3982,-5.4503,2.4679,-7.7701,-0.0277,-0.0442,0.0288,-0.0222,-9.00E-04,-0.0058,0,96.34,-80.28,76.3,143.47,-14.77,145.05,0,42.48,48.15391,11.564324,,NaN,,1000,,0 / 18,1178600,2018-11-12 17:47:26:138
-5.0228,2.5242,-7.4757,-5.4385,2.5195,-7.7618,0.0544,-0.0148,0.0577,0.0175,0.0031,-0.0032,0,177.06,-123.41,131.69,133.48,-14.76,144.95,0,42.971,48.15391,11.564324,,NaN,,1000,,0 / 17,1179600,2018-11-12 17:47:27:138
-5.1586,2.3362,-7.4085,-5.4045,2.4876,-7.7957,-0.0227,-0.0337,-0.0438,0.0108,-0.0185,-0.0054,0,159.92,-110.69,121.49,132.92,-14.87,145.34,0,44.782,48.15391,11.564324,,NaN,,1000,,0 / 18,1180599,2018-11-12 17:47:28:137
-5.1579,2.4132,-7.4793,-5.4431,2.4792,-7.7716,-0.0439,-0.1549,0.0983,0.0205,0.0111,0.0058,0,171.61,-123.9,130.32,135.5,-14.81,144.98,0,42.925,48.15391,11.564324,,NaN,,1000,,0 / 18,1181600,2018-11-12 17:47:29:138
-5.2673,2.2652,-7.4389,-5.5322,2.3849,-7.7381,-0.1719,-0.1441,0.0205,-0.0096,-0.0081,-0.0156,0,171.81,-99.97,126.37,125.02,-14.3,144.53,0,46.401,48.15391,11.564324,,NaN,,1000,,0 / 18,1182599,2018-11-12 17:47:30:137
-5.2468,2.3918,-7.3927,-5.4582,2.3587,-7.7984,0.0301,-0.0566,0.0384,-0.0158,-0.0892,-0.0099,0,336.81,-200.72,112.08,120.08,-14.28,145.93,0,49.981,48.15391,11.564324,,NaN,,1000,,0 / 18,1183600,2018-11-12 17:47:31:138
-5.2911,2.0562,-7.318,-5.5607,2.3157,-7.7387,-0.054,-0.0572,0.0832,0.0268,-0.0589,-3.00E-04,0,307.77,-207.59,80.77,124.68,-14.01,145.26,0,49.431,48.15391,11.564324,,NaN,,1000,,0 / 18,1184600,2018-11-12 17:47:32:138
-5.3811,2.0386,-7.2683,-5.6326,2.1995,-7.7205,0.0157,-0.079,0.0315,0.0156,-0.0284,0.0027,0,320.86,-207.19,92.04,124.61,-13.16,143.9,0,50.96,48.15391,11.564324,,NaN,,1000,,0 / 18,1185600,2018-11-12 17:47:33:138
-5.5081,1.9097,-7.311,-5.7162,2.0909,-7.6892,-0.0516,-0.0718,-0.0194,0.0193,-0.0071,-0.003,0,337.35,-201.31,152.95,125.01,-12.6,143.38,0,50.778,48.15391,11.564324,,NaN,,1000,,0 / 18,1186600,2018-11-12 17:47:34:138
-5.6423,1.874,-7.2073,-5.8721,1.9778,-7.6011,-0.0656,-0.0137,-0.0119,0.0038,0.0067,-0.0044,0,111.2,-85.48,48.63,136.62,-11.73,142.48,0,50.735,48.15391,11.564324,,NaN,,1000,,0 / 17,1187600,2018-11-12 17:47:35:138
-5.4143,1.7908,-7.4969,-5.6895,1.9154,-7.7544,0.0177,0.0667,0.0022,-0.0293,0.0036,-0.0202,0,70.18,-63.81,14.34,137.49,-11.16,143.8,0,49.602,48.15391,11.564324,,NaN,,1000,,0 / 18,1188600,2018-11-12 17:47:36:138
-5.5429,1.7342,-7.4292,-5.7219,1.8715,-7.7413,-0.012,0.0157,-0.0544,5.00E-04,-0.0034,1.00E-04,0,132.68,-94.45,63.68,134.32,-11.04,143.52,0,50.314,48.15391,11.564324,,NaN,,1000,,0 / 18,1189600,2018-11-12 17:47:37:138
-5.5324,1.8029,-7.3442,-5.7871,1.875,-7.6919,-0.062,0.0127,-0.0295,-0.008,-0.0135,-5.00E-04,0,134.53,-95.02,79.36,137.32,-10.99,143.15,0,51.963,48.15391,11.564324,,NaN,,1000,,0 / 17,1190600,2018-11-12 17:47:38:138
-5.6712,1.7504,-7.2382,-5.8414,1.863,-7.6536,-0.0276,0.0242,0.0262,-0.0029,-0.0115,0.0063,0,121.26,-91.52,82.05,143.49,-10.92,143.08,0,52.248,48.15391,11.564324,,NaN,,1000,,0 / 18,1191600,2018-11-12 17:47:39:138
-5.6145,1.7251,-7.3641,-5.7615,1.8344,-7.7208,-0.0247,-0.0479,0.0314,-0.0159,0.003,0.0017,0,112.91,-84.36,85.6,145.57,-10.73,143.28,0,51.735,48.15391,11.564324,,NaN,,1000,,0 / 18,1192600,2018-11-12 17:47:40:138
-5.4636,1.7269,-7.6206,-5.7173,1.8719,-7.7446,-0.0442,-0.1994,-0.0293,-0.0189,0.0045,-0.0157,0,102.28,-77.4,87.93,149.28,-10.92,143.71,0,53.635,48.15391,11.564324,,NaN,,1000,,0 / 18,1193600,2018-11-12 17:47:41:138
-5.4802,1.8067,-7.5319,-5.6455,1.9337,-7.782,0.0284,-7.00E-04,0.0292,-0.0117,0.0138,0.0083,0,94.35,-70.05,93.12,153.51,-11.24,144.07,0,54.392,48.15391,11.564324,,NaN,,1000,,0 / 17,1194600,2018-11-12 17:47:42:138
-5.5628,1.9584,-7.6298,-5.65,1.9536,-7.7738,0.0831,-0.1578,0.1633,-0.0096,0.0116,0.0077,0,84.02,-62.45,96.08,162.12,-11.59,143.92,0,48.366,48.15391,11.564324,,NaN,,1000,,0 / 18,1195600,2018-11-12 17:47:43:138
-5.451,1.2815,-7.2512,-5.8271,1.7457,-7.692,-0.0561,-0.3133,0.135,-0.0175,0.0399,-0.0149,0,-11.25,-9.92,51.91,265.33,-10.79,143.17,0,49.714,48.15391,11.564324,,NaN,,1000,,0 / 18,1196599,2018-11-12 17:47:44:137
-5.0792,1.2431,-7.4842,-5.5779,1.6434,-7.8966,0.2008,-0.3615,-0.1122,-0.0054,0.0657,-0.0252,0,-26.08,-6.08,39.44,265.88,-9.65,144.18,0,57.15,48.15391,11.564324,,NaN,,1000,,0 / 18,1197601,2018-11-12 17:47:45:139
-5.2076,1.2802,-7.4945,-5.5877,1.538,-7.9109,0.0094,-0.4536,-0.0825,-0.0119,-0.0267,-0.0238,0,-27.63,-9.64,35.24,259.65,-9.24,144.9,0,55.55,48.15391,11.564324,,NaN,,1000,,0 / 18,1198600,2018-11-12 17:47:46:138
-5.5171,1.7797,-7.2275,-5.9478,1.8986,-7.5624,0.7329,-1.0347,0.7573,-0.4954,-0.1635,0.2055,0,-22.19,-15,35.13,252.32,-9.57,144.06,0,58.209,48.15391,11.564324,,NaN,,1000,,0 / 17,1199599,2018-11-12 17:47:47:137
-5.229,2.2958,-7.2803,-5.5915,2.5322,-7.6481,0.1129,-0.1614,0.1355,0.0802,0.0411,-0.0119,0,-27.99,-12.72,32.91,256.79,-15.53,143.46,0,50.107,48.15391,11.564324,,NaN,,1000,,0 / 18,1200600,2018-11-12 17:47:48:138
-4.9709,2.2503,-7.6992,-5.2404,2.3205,-7.9576,0.0695,-0.0203,-0.0695,-0.0408,0.0267,-0.0309,0,-28.27,-9.78,29.37,258.99,-13.95,146.08,0,49.747,48.15391,11.564324,,NaN,,1000,,0 / 18,1201600,2018-11-12 17:47:49:138
-5.2551,1.9143,-7.5109,-5.5056,2.1349,-7.8295,0.0291,-0.533,0.2476,0.0401,-0.0213,-0.0225,0,-19.7,-10.59,31.35,257.57,-13.17,145.13,0,52.535,48.15391,11.564324,,NaN,,1000,,0 / 17,1202600,2018-11-12 17:47:50:138
-5.5026,1.1438,-6.8137,-5.8093,2.0165,-7.6392,-0.2936,-0.4641,0.4412,-0.0813,0.0019,-0.0513,0,-28.79,-9.92,32.54,259.63,-11.76,143.81,0,58.272,48.15391,11.564324,,NaN,,1000,,0 / 18,1203600,2018-11-12 17:47:51:138
-6.0526,1.515,-7.1857,-5.8633,1.8703,-7.635,-0.4953,-0.2959,-0.1199,0.0148,0.0429,-0.0278,0,-18.43,-9.29,36,261.52,-11.35,142.06,0,57.629,48.15391,11.564324,,NaN,,1000,,0 / 18,1204600,2018-11-12 17:47:52:138
-5.8611,1.3693,-6.8498,-6.0818,1.701,-7.5026,0.0076,-0.1661,0.3347,-0.0246,0.0289,-0.0277,0,-32.7,-10.34,37.89,260.45,-10.06,140.79,0,53.878,48.15391,11.564324,,NaN,,1000,,0 / 17,1205600,2018-11-12 17:47:53:138
-6.4085,1.6786,-6.9812,-6.3517,1.7573,-7.2621,-0.1633,0.0847,-0.0151,-0.0383,0.0167,-0.0205,0,-27.42,-10.35,32.54,258.49,-10.12,139.21,0,48.362,48.15391,11.564324,,NaN,,1000,,0 / 16,1206600,2018-11-12 17:47:54:138
-6.1496,1.8147,-7.0945,-6.1927,1.863,-7.3722,-0.0287,0.0802,0.1292,-0.039,0.0986,0.0035,0,-27.07,-8.18,34.6,261.83,-10.67,139.25,0,44.314,48.15391,11.564324,,NaN,,1000,,0 / 18,1207600,2018-11-12 17:47:55:138
-6.1348,2.0441,-7.1018,-6.4525,1.8614,-7.1464,-0.121,-0.1008,0.2267,0.0338,-0.1813,-0.0477,0,-25.95,-10.98,39,259.87,-11.79,140.33,0,48.631,48.15391,11.564324,,NaN,,1000,,0 / 17,1208600,2018-11-12 17:47:56:138
-6.3697,2.1266,-6.5473,-6.6372,2.0347,-6.9266,-0.2183,-0.2574,0.1531,-0.0724,0.1336,0.1375,0,-2.96,-13.42,94.26,269.6,-10.91,135.49,0,49.97,48.15391,11.564324,,NaN,,1000,,0 / 18,1209600,2018-11-12 17:47:57:138
-1.2083,6.0746,-2.2063,-2.839,8.2421,-4.4921,0.7016,-1.0185,1.2093,-1.0811,0.3522,1.4271,0,-21.07,-37.75,60.66,262.09,-40.97,138.6,0,46.658,48.15391,11.564324,,NaN,,1000,,0 / 18,1210600,2018-11-12 17:47:58:138
0.8432,8.6575,0.8779,0.3697,9.7993,0.0827,0.4675,-0.2746,0.6353,-0.0056,-0.0408,0.0238,0,-50.81,-63.05,45.54,20.28,-88.63,-112.21,0,40.579,48.15391,11.564324,,NaN,,1000,,0 / 18,1211599,2018-11-12 17:47:59:137
-0.6496,8.8209,1.9172,0.2286,9.7683,0.8356,-0.7595,-0.1364,0.6398,-0.0764,0.5051,0.0235,0,-42.29,-66.6,41.38,117.51,-86.18,-20.62,0,44.061,48.15391,11.564324,,NaN,,1000,,0 / 18,1212599,2018-11-12 17:48:00:137
0.0626,7.9564,-1.1018,-0.4324,9.6397,-1.7491,1.2757,-1.2663,0.117,-0.3147,0.6361,0.2539,0,-59.54,-61,29.82,269.08,-79.98,161.74,0,49.746,48.15391,11.564324,,NaN,,1000,,0 / 18,1213600,2018-11-12 17:48:01:138
0.7494,8.8578,0.866,0.8223,9.7377,0.8197,0.1371,-0.2757,0.28,-0.0762,0.0281,0.0654,0,-71.23,-60.79,9.41,54.46,-84.53,-46.69,0,45.558,48.15391,11.564324,,NaN,,1000,,0 / 18,1214600,2018-11-12 17:48:02:138
