ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-7.6463,-0.9605,-5.82,-7.6939,-0.8846,-6.016,0.0233,-0.0653,0.1546,0.0258,-0.0469,0.0085,1,36.98,-44.92,-56.28,123.52,5.14,128.45,0,46.797,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 28,204008,2018-11-19 08:24:15:029
-7.7258,-0.8388,-6.1161,-7.6991,-0.8822,-6.0097,-0.0663,0.0394,-0.2091,0.0057,0.0191,0.0207,1,41.19,-44.53,-56.25,122.75,5.16,127.97,0,49.62,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 28,206007,2018-11-19 08:24:17:028
-7.4475,-0.8711,-6.0046,-7.7157,-0.8801,-5.9887,0.0687,-0.0131,-0.1177,0.0074,0.0223,0.0074,1,39.9,-44.7,-54.51,123.29,5.15,127.77,0,44.457,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 28,208008,2018-11-19 08:24:19:029
-7.5871,-0.9972,-5.8047,-7.7322,-0.9405,-5.9581,0.0511,-0.0581,0.0544,0.0177,0.011,0.0212,1,39.79,-44.67,-59.3,121.95,5.5,127.62,0,48.358,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 28,210008,2018-11-19 08:24:21:029
-7.6816,-1.0663,-5.7341,-7.7614,-0.9741,-5.9145,0.0507,-0.0064,-0.1969,0.0243,-0.0144,0.0235,1,42.19,-45.46,-59.75,121.3,5.69,127.22,0,50.497,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 28,212008,2018-11-19 08:24:23:029
-7.6671,-0.9636,-6.0861,-7.728,-0.9897,-5.9556,0.0136,-0.0469,-0.2181,0.0164,-0.0035,0.0226,1,41.62,-44.56,-57.83,121.9,5.79,127.62,0,49.979,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 28,214008,2018-11-19 08:24:25:029
-7.1923,-0.9899,-5.9651,-7.6456,-0.9831,-6.0621,0.2559,-0.042,-0.0699,0.0324,-0.023,0.0166,1,41.66,-44.84,-60.28,121.23,5.75,128.41,0,46.992,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 28,216009,2018-11-19 08:24:27:030
-7.42,-1.0374,-6.4389,-7.4782,-0.954,-6.2719,0.0423,0.0718,-0.2694,-0.0042,-0.0013,-8.00E-04,1,43.31,-44.96,-58.88,121.31,5.65,129.9,0,46.995,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 24,218007,2018-11-19 08:24:29:028
-6.9945,-0.94,-6.4653,-7.2672,-0.9475,-6.5161,-0.0034,-0.0089,-0.0746,-0.0023,-0.0066,0.0032,1,41.68,-44.82,-59.64,121.15,5.54,131.88,0,52.585,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 24,220008,2018-11-19 08:24:31:029
-7.2912,-0.9858,-6.4203,-7.2822,-0.9402,-6.5005,-0.0999,0.0285,-0.0973,-0.0059,0.0068,-8.00E-04,1,43.42,-44.55,-61.51,120.38,5.52,131.82,0,48.109,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 24,222007,2018-11-19 08:24:33:028
-7.0643,-0.8955,-6.2173,-7.2774,-0.9506,-6.5043,0.1089,0.0937,0.1435,-0.001,-0.0036,0.0034,1,47.43,-47.08,-57.91,121.91,5.56,131.79,0,49.822,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 24,224008,2018-11-19 08:24:35:029
-7.0998,-0.8705,-6.5182,-7.211,-0.9459,-6.5785,0.0681,-0.0454,-0.0632,-0.0047,0.0149,-0.0045,1,40.37,-45.53,-60.48,122.1,5.58,132.27,0,54.93,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 24,226007,2018-11-19 08:24:37:028
-6.5456,-0.7459,-7.0998,-6.933,-0.8966,-6.8775,0.3176,0.0556,-0.2992,-0.0334,-0.0317,-0.0289,1,42.26,-44.56,-62.04,120.61,5.25,134.77,0,51.983,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 24,228008,2018-11-19 08:24:39:029
-6.1256,-0.7889,-7.6684,-6.2689,-0.7321,-7.5057,-0.05,-0.1073,-0.381,-0.0528,0.01,-0.0384,1,39.9,-44.77,-57.61,122.56,4.42,139.54,0,52.042,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 24,230008,2018-11-19 08:24:41:029
-6.0171,-0.7496,-7.5673,-6.1642,-0.7096,-7.5941,-0.014,-0.0065,0.0215,-0.0422,-0.0199,-0.0343,1,38.88,-44.57,-57.55,123,4.15,140.93,0,48.019,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 24,232007,2018-11-19 08:24:43:028
-6.3115,-0.7495,-7.8107,-6.0962,-0.7067,-7.649,-0.0501,-0.0841,-0.1104,-0.0446,0.0388,-0.0334,1,43.17,-45.69,-53.37,123.92,4.13,141.45,0,52.221,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 24,234008,2018-11-19 08:24:45:029
-6.1076,-0.7442,-7.5431,-6.1121,-0.5517,-7.6491,-0.191,-0.198,-0.0481,-0.1057,-0.0283,-0.0843,1,42.55,-46.8,-50.78,125.21,3.43,141.66,0,46.369,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 24,236007,2018-11-19 08:24:47:028
-6.1907,-0.7893,-7.7681,-6.0796,-0.6571,-7.6666,-0.0951,-0.0432,0.087,-0.0396,0.0133,-0.0363,1,39.28,-47.6,-48.35,127.89,3.84,141.59,0,50.378,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 24,238008,2018-11-19 08:24:49:029
-5.9352,-0.7514,-7.3937,-6.0473,-0.6451,-7.6931,-0.0109,-0.0872,0.1291,-0.0283,-0.0178,-0.0324,1,37.79,-49.28,-47.07,129.17,3.77,141.83,0,54.623,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,240008,2018-11-19 08:24:51:029
-6.1395,-0.7312,-7.701,-6.0809,-0.6658,-7.6648,-0.1303,-0.0765,0.0122,-0.0265,-4.00E-04,-0.0327,1,39.22,-49.8,-45.19,130.02,3.96,141.72,0,54.663,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,242008,2018-11-19 08:24:53:029
-6.1282,-0.7137,-7.8762,-6.0433,-0.6433,-7.6964,-0.0233,-0.0604,-0.0178,-0.0539,0.0155,-0.0384,1,37.74,-51.07,-42.75,131.66,3.76,141.86,0,47.405,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,244007,2018-11-19 08:24:55:028
-6.0221,-0.6752,-7.648,-6.0528,-0.636,-7.6896,0.0198,0.0162,-0.004,-0.035,-0.002,-0.0342,1,32.99,-53.01,-44.21,134.34,3.77,141.67,0,49.152,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,246008,2018-11-19 08:24:57:029
-5.9238,-0.7705,-7.6868,-6.031,-0.6368,-7.7066,0.0345,-0.0689,-4.00E-04,-0.0448,0.0362,-0.0397,1,36.91,-54.37,-43.62,133.36,3.72,141.95,0,50.639,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,248008,2018-11-19 08:24:59:029
-5.9258,-0.6683,-7.7335,-6.0158,-0.6428,-7.718,-0.0381,-0.0734,0.0725,-0.0326,-0.0019,-0.031,1,35.55,-55.59,-40.6,135.87,3.68,142.16,0,56.427,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,250008,2018-11-19 08:25:01:029
-5.921,-0.6301,-7.6445,-6.0108,-0.5958,-7.7257,0.0517,-0.0189,-0.0934,-0.0547,0.0136,-0.0414,1,35.31,-57.65,-42.55,136.6,3.48,142.12,0,58.872,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,252008,2018-11-19 08:25:03:029
-5.8933,-0.5125,-7.6519,-5.9954,-0.5434,-7.7414,0.0525,-0.283,-0.1032,-0.0486,0.021,-0.0454,1,35.31,-59.22,-40.29,138.17,3.28,142.04,0,45.391,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 22,254008,2018-11-19 08:25:05:029
-6.1156,-0.7846,-7.6205,-6.0274,-0.6001,-7.7124,-0.1369,0.0034,-0.0389,-0.0302,-0.0141,-0.0196,1,34.02,-61.24,-38.87,139.88,3.51,141.99,0,54.586,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,256007,2018-11-19 08:25:07:028
-6.1787,-0.5525,-7.2795,-6.0876,-0.5063,-7.6717,0.0149,-0.2375,0.1695,-0.0329,0.0337,-0.0341,1,34.5,-63.04,-39.11,140.4,2.97,141.41,0,51.932,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,258008,2018-11-19 08:25:09:029
-6.5055,-0.6918,-7.0301,-6.3867,-0.6616,-7.4123,-0.3629,-0.124,0.1126,0.0058,0.0148,-0.0062,1,32.96,-64.81,-36.12,143.06,3.82,139.44,0,57.483,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,260007,2018-11-19 08:25:11:028
-6.6486,-0.8033,-6.7046,-6.7152,-0.7693,-7.1052,-0.4357,0.1134,-0.0146,0.0027,0.0086,-0.0074,1,27.66,-63.59,-43.28,141.56,4.5,136.62,0,55.994,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,262008,2018-11-19 08:25:13:029
-7.1095,-0.8321,-6.8736,-6.9983,-0.8161,-6.8211,0.002,-0.0075,-0.0144,-0.0125,-0.0188,-0.0172,1,30.91,-64.22,-42.31,140.7,4.77,134.27,0,44.338,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,264007,2018-11-19 08:25:15:028
-6.5882,-0.675,-6.697,-6.9873,-0.8219,-6.8317,0.05,-0.0251,-0.0606,-0.0043,0.007,-3.00E-04,1,27.66,-63.4,-43.22,140.88,4.84,133.97,0,48.611,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 22,266007,2018-11-19 08:25:17:028
-6.9113,-0.8639,-6.7061,-7.0284,-0.8218,-6.7895,0.0596,0.0203,0.0114,3.00E-04,0.0022,7.00E-04,1,29.42,-64.96,-43.5,141.42,4.81,134.01,0,54.619,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,268008,2018-11-19 08:25:19:029
-6.9587,-0.781,-6.5527,-7.1429,-0.8399,-6.6667,0.0123,0.0588,0.1581,0.0101,8.00E-04,0.0088,1,31.66,-66.09,-39.37,142.44,4.97,133.17,0,58.387,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,270008,2018-11-19 08:25:21:029
-7.2519,-0.6371,-6.8713,-7.0991,-0.7946,-6.7188,-0.1699,0.0815,-0.1682,-0.004,-0.0127,-0.0014,1,27.07,-64.01,-44.28,141.24,4.65,133.42,0,52.539,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,272007,2018-11-19 08:25:23:028
-7.0082,-0.7018,-6.5754,-7.102,-0.7557,-6.7202,-0.1009,0.0692,-0.0545,-9.00E-04,-0.0074,0.005,1,31.24,-63.23,-47.51,137.81,4.54,133.32,0,50.674,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,274008,2018-11-19 08:25:25:029
-6.6968,-0.6015,-6.3695,-7.1052,-0.7049,-6.7223,0.0879,0.1262,0.0585,-0.0052,-0.0069,0.0053,1,30.86,-63.45,-43.58,139.46,4.12,133.41,0,46.835,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,276008,2018-11-19 08:25:27:029
-7.1192,-0.647,-6.6999,-7.1055,-0.7465,-6.7175,-0.023,-0.0795,0.048,0.008,-0.0168,0.002,1,28.14,-64.01,-44.94,140.51,4.35,133.54,0,46.033,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,278007,2018-11-19 08:25:29:028
-6.961,-0.6859,-6.4559,-7.1514,-0.7011,-6.6736,0.0269,0.0877,0.0416,0.0013,0.0127,-0.002,1,32.19,-62.39,-45.8,137.85,4.1,133.02,0,49.353,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,280008,2018-11-19 08:25:31:029
-7.1103,-0.6693,-6.7694,-7.1189,-0.7017,-6.7081,-0.0363,0.0068,-0.0739,0.0012,0.0038,-0.0074,1,28.4,-63.57,-40.03,142.66,4.08,133.34,0,51.342,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,282008,2018-11-19 08:25:33:029
-6.9603,-0.6943,-6.4182,-7.1855,-0.7542,-6.631,-0.0581,-0.0546,-0.0831,0.0039,0.0282,0.0045,1,29.98,-70.77,-41.11,144.34,4.41,132.7,0,55.337,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,284008,2018-11-19 08:25:35:029
-6.8905,-0.6683,-6.455,-7.1749,-0.736,-6.6445,-0.1161,0.0188,0.0119,0.0071,-0.0077,0.0047,1,32.24,-65.03,-42.32,140.8,4.28,132.83,0,48.548,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,286008,2018-11-19 08:25:37:029
-7.0495,-0.725,-6.5655,-7.1656,-0.7171,-6.6566,-0.0447,0.0124,0.0421,-0.0025,1.00E-04,-0.0017,1,28.03,-63.68,-44.18,140.91,4.19,132.89,0,52.169,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,288008,2018-11-19 08:25:39:029
-7.0589,-0.7003,-6.5582,-7.1561,-0.7311,-6.6653,0.0352,-0.019,0.0362,0.0017,-0.0016,-1.00E-04,1,33.26,-62.28,-46.8,137.11,4.27,132.99,0,51.418,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,290008,2018-11-19 08:25:41:029
-7.1038,-0.7053,-6.532,-7.1567,-0.7342,-6.6643,0.0084,0.0034,0.0116,-3.00E-04,-6.00E-04,0.0023,1,30.07,-65.25,-41.02,141.91,4.29,132.96,0,48.884,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,292007,2018-11-19 08:25:43:028
-7.1027,-0.7431,-6.6862,-7.1316,-0.7311,-6.6915,-0.0667,-0.0117,-0.0266,9.00E-04,-0.0061,0.0021,1,31.17,-62.44,-44.82,138.57,4.32,133.21,0,55.966,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,294007,2018-11-19 08:25:45:028
-7.0857,-0.6822,-6.5349,-7.1456,-0.7332,-6.6763,0.036,-0.0296,-0.009,-7.00E-04,0.0184,-0.0017,1,30.73,-62.67,-43.74,139.43,4.3,133.04,0,58.094,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,296008,2018-11-19 08:25:47:029
-7.3955,-0.8595,-6.0811,-7.3449,-0.7944,-6.4492,-0.114,0.0023,0.1772,0.015,-0.0283,0.0038,1,29.7,-62.35,-41.45,140.52,4.65,131.28,0,49.478,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,298008,2018-11-19 08:25:49:029
-7.185,-0.7781,-6.333,-7.2367,-0.7781,-6.5723,0.0119,-0.024,0.1259,0.0035,0.0175,0.0059,1,31.78,-63.16,-47.99,137.44,4.55,132.25,0,52.497,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,300008,2018-11-19 08:25:51:029
-7.2803,-0.8281,-6.2187,-7.3217,-0.769,-6.4786,-0.1447,-0.0636,0.1192,0.0197,0.0017,0.0139,1,28.66,-62.63,-43.77,140.03,4.49,131.74,0,59.85,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,302007,2018-11-19 08:25:53:028
-7.5954,-0.9396,-5.9976,-7.536,-0.8147,-6.2222,-0.1683,-0.0906,0.2668,0.023,0.0107,0.0173,1,31.56,-61.09,-41.58,138.96,4.77,129.55,0,54.353,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,304008,2018-11-19 08:25:55:029
-7.6967,-0.6527,-6.0823,-7.7334,-0.7824,-5.9793,-0.0061,-0.0174,-0.0229,0.0024,-0.045,0.0013,1,29.19,-59.72,-43.63,138.55,4.56,128.11,0,48.814,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 22,306008,2018-11-19 08:25:57:029
-7.7448,-0.9108,-6.1281,-7.5881,-0.821,-6.1576,-0.1259,-0.0531,-0.0255,0.0324,-0.0303,0.0247,1,27.66,-57.86,-42.03,138.8,4.8,129.06,0,57.115,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,308007,2018-11-19 08:25:59:028
-7.6354,-0.9196,-6.1004,-7.5956,-0.8307,-6.1471,0.0212,-0.0507,-0.0245,0.0211,-0.0023,0.0239,1,31.35,-57.44,-44.83,136.01,4.87,128.96,0,60.727,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,310008,2018-11-19 08:26:01:029
-7.5142,-0.979,-6.1316,-7.6265,-0.8909,-6.1003,0.1313,-0.068,-0.0232,0.0148,0.0208,0.0183,1,28.96,-56.82,-43.68,137.03,5.21,128.66,0,55.63,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,312008,2018-11-19 08:26:03:029
-7.7008,-1.2778,-6.2085,-7.5839,-1.1115,-6.1172,-0.1135,-0.1245,-0.1157,0.0099,0.0281,0.0149,1,29.41,-57.24,-43.93,136.91,6.45,128.78,0,61.081,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,314007,2018-11-19 08:26:05:028
-7.2164,-1.7613,-6.16,-7.4881,-1.4331,-6.1681,-0.0237,-0.296,-0.0098,0.0169,0.0081,0.0197,1,33.52,-54.91,-46.38,133.37,8.4,129.48,0,61.149,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 23,316008,2018-11-19 08:26:07:029
-7.172,-1.8631,-6.2489,-7.3568,-1.7127,-6.2541,0.1297,-0.1371,-0.0802,0.0138,0.0076,0.0218,1,31.63,-54.48,-43.97,134.09,9.74,130.14,0,51.241,47.85195,12.113747,470,NaN,50.36,38.592003,298.4,0 / 28,318008,2018-11-19 08:26:09:029
-7.2877,-1.879,-6.473,-7.2488,-1.7898,-6.3578,0.2401,-0.0134,-0.1099,0.0194,0.0198,0.0099,1,30.38,-53.76,-46.51,133.09,10.52,131.25,0,48.493,47.893227,12.067523,497,NaN,144.04,26.8,310.5,28-Jul,320007,2018-11-19 08:26:11:028
-7.1215,-1.8405,-6.6496,-7.1,-1.7985,-6.5212,0.1032,-0.0358,-0.0424,0.0158,0.0108,0.0183,1,31.08,-52.76,-46.33,132.69,10.56,132.31,0,50.921,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,322008,2018-11-19 08:26:13:029
-7.2525,-1.946,-6.876,-6.9957,-1.8743,-6.6119,-0.1186,0.0346,-0.2121,0.0073,-0.0042,0.0103,1,31.35,-52.09,-47.21,131.57,11.02,133.38,0,53.06,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,324008,2018-11-19 08:26:15:029
-6.8604,-1.884,-6.8179,-6.8575,-1.8923,-6.7501,-0.0015,-0.0023,-0.0143,0.0128,-0.0013,0.0067,1,31.38,-51.4,-47.96,130.51,11.13,134.51,0,51.072,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,326008,2018-11-19 08:26:17:029
-6.6922,-1.9111,-6.9801,-6.7717,-1.8867,-6.8377,-0.0161,0.0229,-0.0116,0.0149,0.0033,0.0165,1,31.26,-50.7,-48.73,130.08,11.09,135.28,0,43.755,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,328007,2018-11-19 08:26:19:028
-6.718,-1.9557,-6.91,-6.6454,-1.8951,-6.9583,0.2131,0.0071,0.0014,0.0145,-0.0024,0.0168,1,31.48,-50.55,-49.46,130.08,11.11,136.25,0,49.419,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,330008,2018-11-19 08:26:21:029
-6.5294,-1.9921,-7.1225,-6.5529,-1.8981,-7.0447,0.0919,0.0384,-0.1143,0.0076,-0.0128,0.0109,1,31.29,-51.19,-47.56,130.51,11.16,137.07,0,49.035,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,332007,2018-11-19 08:26:23:028
-6.5182,-1.868,-7.2069,-6.4302,-1.8996,-7.1565,-0.0134,-0.0517,-0.078,0.0079,-0.0039,0.0076,1,31.26,-49.87,-48.72,129.5,11.17,138.02,0,43.519,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,334007,2018-11-19 08:26:25:028
-6.3558,-1.8805,-7.3221,-6.2864,-1.8868,-7.2864,0.0141,-0.0032,-0.0429,0.0088,0.0042,0.0126,1,30.36,-49.81,-49.64,129.41,11.17,138.95,0,47.495,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,336008,2018-11-19 08:26:27:029
-6.3013,-1.7822,-7.4699,-6.1917,-1.8089,-7.3866,0.0703,0.0352,-0.0066,0.0088,0.0214,0.0111,1,30.03,-49.26,-49.66,128.98,10.72,139.91,0,46.251,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,338008,2018-11-19 08:26:29:029
-6.0362,-1.6338,-7.5343,-6.1263,-1.6817,-7.4707,0.078,0.0662,-0.0218,0.0102,0.0045,0.0106,1,31.21,-49.46,-48.36,129.77,9.87,140.65,0,49.072,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,340007,2018-11-19 08:26:31:028
-5.9927,-1.6202,-7.4438,-6.0377,-1.5964,-7.561,-0.2842,-0.3555,0.0669,0.0135,0.0011,0.0114,1,31.76,-49.4,-47.4,130.05,9.27,141.47,0,48.82,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,342008,2018-11-19 08:26:33:029
-7.0574,-1.9153,-6.7928,-6.6896,-1.6568,-6.9767,0.0051,-1.0973,0.6329,-0.4863,-0.3248,-0.4398,1,32.39,-49.75,-48.67,129.47,10.13,137.85,0,47.568,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,344008,2018-11-19 08:26:35:029
-6.1819,-1.9787,-7.51,-6.0514,-1.8592,-7.4896,-0.1153,-0.0749,-0.1358,0.1968,0.1685,0.1201,1,29.68,-46.95,-48.86,128.25,10.49,140.69,0,43.968,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,346008,2018-11-19 08:26:37:029
-6.06,-1.711,-7.5468,-6.0599,-1.685,-7.5239,-0.0245,0.0728,-0.0522,0.0031,0.0084,0.0011,1,30.89,-47.39,-49.53,127.71,9.97,141.13,0,41.73,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,348007,2018-11-19 08:26:39:028
-6.0592,-1.4583,-7.4639,-6.0717,-1.5532,-7.5427,-0.032,0.0174,-0.0372,0.0047,-0.007,0.0033,1,32.13,-47.35,-49.04,128.01,9.2,141.16,0,44.763,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,350007,2018-11-19 08:26:41:028
-6.0355,-1.4932,-7.5232,-6.0679,-1.4838,-7.5598,0.023,0.0375,0.0184,8.00E-04,0.0054,-0.0034,1,28.73,-48.72,-48.86,130.42,8.72,141.23,0,43.357,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,352008,2018-11-19 08:26:43:029
-6.0572,-1.3053,-7.4524,-6.0966,-1.353,-7.5612,-0.0181,0.0125,0.0103,-0.001,-0.0096,-7.00E-04,1,30.72,-47.42,-51.5,127.54,7.99,141.18,0,43.168,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,354007,2018-11-19 08:26:45:028
-5.9642,-1.22,-7.4919,-6.1067,-1.2689,-7.5676,7.00E-04,0.006,0.0199,-0.0064,-0.0017,-4.00E-04,1,30.99,-47.45,-51.51,127.68,7.51,141.09,0,37.25,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,356007,2018-11-19 08:26:47:028
-6.0112,-1.1451,-7.4979,-6.1154,-1.1824,-7.5746,-0.0414,-0.0094,-0.0083,-0.0024,0.0031,7.00E-04,1,30.26,-47.28,-50.4,128.93,6.95,141.06,0,36.876,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,358008,2018-11-19 08:26:49:029
-6.0106,-1.0914,-7.5209,-6.1156,-1.0968,-7.5873,-0.0426,-0.0249,0.0216,0.0029,0.002,-0.0017,1,31.6,-46.31,-49.29,128.15,6.36,141.16,0,36.594,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,360007,2018-11-19 08:26:51:028
-6.1517,-1.0797,-7.5294,-6.1153,-1.0555,-7.5934,-0.0011,0.0204,0.0042,-0.004,0.0018,-0.0045,1,31.73,-47.41,-50.12,128.44,6.22,141.16,0,33.82,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,362008,2018-11-19 08:26:53:029
-6.0076,-1.0157,-7.4908,-6.1208,-1.0385,-7.5913,0.014,-0.0022,0.0055,-7.00E-04,-0.0041,-0.0051,1,31.3,-46.97,-50.35,128.82,6.1,141.15,0,38.557,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,364007,2018-11-19 08:26:55:028
-6.0199,-0.9647,-7.5535,-6.1224,-0.9873,-7.5968,-0.0297,0.0166,-0.0193,-0.0043,-0.0027,-0.0033,1,30.17,-47.91,-49.65,129.86,5.84,141.08,0,40.161,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,366008,2018-11-19 08:26:57:029
-6.0808,-0.9376,-7.5588,-6.1168,-0.9523,-7.6058,0.0107,0.027,0.0257,-0.0014,-4.00E-04,-0.0018,1,30.5,-46.67,-51.11,128.6,5.61,141.22,0,33.456,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,368008,2018-11-19 08:26:59:029
-5.9695,-0.9616,-7.5595,-6.0269,-0.9582,-7.6765,-2.00E-04,0.0182,0.0011,0.0249,0.0233,0.0207,1,31.26,-47.06,-49.3,129.39,5.53,141.67,0,30.61,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,370008,2018-11-19 08:27:01:029
-5.9873,-0.944,-7.5726,-6.1041,-0.9213,-7.6198,-0.0125,0.0293,0.0182,-0.019,-0.0254,-0.0118,1,30.91,-47.49,-48.75,129.38,5.43,141.28,0,36.229,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,372007,2018-11-19 08:27:03:028
-6.0435,-0.8797,-7.5802,-6.1143,-0.8941,-7.6149,-0.0061,3.00E-04,-0.0047,-0.0018,-0.0019,-0.0023,1,31.87,-47.19,-48.78,129.05,5.26,141.21,0,33.544,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,374008,2018-11-19 08:27:05:029
-6.0742,-0.8822,-7.4835,-6.1311,-0.9046,-7.6001,0.0131,-0.009,0.0078,-7.00E-04,0.0019,-0.0038,1,30.51,-47.43,-50.27,129.04,5.27,141.16,0,41.836,47.893227,12.067523,497,NaN,144.04,26.8,310.5,0 / 28,376007,2018-11-19 08:27:07:028
